Table 1
Museum ID,Museum Name,Legal Name,Alternate Name,Museum Type,Institution Name,Street Address (Administrative Location),City (Administrative Location),State (Administrative Location),ZIp Codee (Administration Location),Street Address (Physical Location),City (Physical Location),State (Physical Location),Zip Code (Physical Location),Phone Number,Latitude,Longitude,Locale Code (NCES),County Code (FIPS),State Code (FIPS),Region Code (AAM),Employer ID Number,Tax Period,Income,Revenue
8403700858,CHARLES BRUCE DAVIS MUSEUM OF ART HISTORY & SCIENCE,THE CHARLES BRUCE DAVIS MUSEUM OF ART HISTORY AND SCIENCE I,,ART MUSEUM,,PO BOX 356,YADKINVILLE,NC,27055,127 HEMLOCK STREET,YADKINVILLE,NC,27055,9106792941,36.11693,-80.63619,4,197,37,3,581863120,201306,0,0
8409502953,CHARLOTTE AND PHILIP HANES ART GALLERY,WAKE FOREST UNIVERSITY,,ART MUSEUM,WAKE FOREST UNIVERSITY,1834 WAKE FOREST RD #113,WINSTON-SALEM,NC,27109,,,,,3367585585,36.13612,-80.27798,1,67,37,3,560532138,201306,1186597126,496807541
8409503020,CULTURAL ARTS GALLERY,CULTURAL ARTS GALLERY,,ART MUSEUM,UNIVERSITY OF NORTH CAROLINA AT WILMINGTON,601 S COLLEGE ROAD,WILMINGTON,NC,28403,,,,,9109623000,34.22461,-77.86808,1,129,37,3,561258660,,,
8409503035,DARRELL E. SECHREST ART GALLERY,HIGH POINT UNIVERSITY,,ART MUSEUM,HIGH POINT UNIVERSITY,833 MONTLIEU AVE,HIGH POINT,NC,27262,,,,,,35.96977,-79.9924,1,81,37,3,560529999,201405,209426935,187148415
8403700476,DAVIDSON COUNTY MUSUEM OF ART,DAVIDSON COUNTY MUSUEM OF ART,,ART MUSEUM,,224 S MAIN ST,LEXINGTON,NC,27292,,,,,7042492742,35.82223,-80.25548,1,57,37,3,560988975,,,
8409503067,DIGGS GALLERY,DIGGS GALLERY,,ART MUSEUM,WINSTON-SALEM STATE UNIVERSITY,601 S MARTIN LUTHER KING JR DRIVE,WINSTON-SALEM,NC,27110,,,,,,36.08811,-80.22338,1,67,37,3,566001466,,,
8403700400,DOLL AND TOY MUSEUM,DOLL AND TOY MUSEUM,,ART MUSEUM,,PO BOX 105,SPENCER,NC,28159,,,,,7047629359,35.69191,-80.43694,2,159,37,3,453990026,201312,21381,21381
8403700186,ELSEWHERE,ELSEWHERE INCORPORATED,ELSEWHERE INCORPORATED,ART MUSEUM,,606 S ELM ST,GREENSBORO,NC,27406,,,,,3365495555,36.06574,-79.79088,1,81,37,3,201026041,201312,321111,316400
8403700170,EMERGE GALLERY ART CENTER,EMERGE GALLERY ART CENTER,,ART MUSEUM,,404 EVANS ST,GREENVILLE,NC,27858,,,,,2525516947,35.61207,-77.37289,1,147,37,3,141851844,201407,348463,348463
8409503127,EP SAULS GALLERY,CAMPBELL UNIVERSITY INC,,ART MUSEUM,CAMPBELL UNIVERSITY,143 MAIN ST,BUIES CREEK,NC,27506,,,,,9108931200,35.41289,-78.73614,4,85,37,3,560529940,201405,3583772659,189372281
8403700479,FAYETTEVILLE MUSEUM OF ART,FAYETTEVILLE MUSEUM OF ART INC,,ART MUSEUM,,PO BOX 53349,FAYETTEVILLE,NC,28305,839 STAMPER RD,FAYETTEVILLE,NC,28305,9104855121,35.07596,-78.92191,1,51,37,3,560997016,,,
8409503165,FINE ART MUSEUM,FINE ART MUSEUM,,ART MUSEUM,WESTERN CAROLINA UNIVERSITY,199 CENTENNIAL DRIVE,CULLOWHEE,NC,28723,,,,,8282273591,35.25626,-83.16586,4,,37,3,566001440,,,
8403700096,FOLK ART CENTER,SOUTHERN HIGHLAND HANDICRAFT GUILD INC,,ART MUSEUM,,382 BLUE RIDGE VIS,ASHEVILLE,NC,28815,MILEPOST 382 BLUE RIDGE PARKWAY,ASHEVILLE,NC,28815,8282987928,35.58577,-82.48826,1,,37,3,560474967,201312,3893868,2229377
8409503225,FRANK CREECH ART GALLERY,JOHNSTON COMMUNITY COLLEGE,,ART MUSEUM,JOHNSTON COMMUNITY COLLEGE,245 COLLEGE ROAD,SMITHFIELD,NC,27577,,,,,,35.50829,-78.32104,4,101,37,3,560937578,,,
8409503227,FRANKIE G. WEEMS GALLERY,MEREDITH COLLEGE,,ART MUSEUM,MEREDITH COLLEGE,3800 HILLSBOROUGH STREET,RALEIGH,NC,27607,,,,,9197608332,35.79996,-78.68916,1,183,37,3,560530242,201406,79283909,73708156
8409503251,GALLERY,GALLERY,,ART MUSEUM,UNIVERSITY OF NORTH CAROLINA AT ASHEVILLE,215 OWEN HALL,ASHEVILLE,NC,28804,,,,,8282516559,35.63661,-82.56188,1,,37,3,,,,
8403700486,GASTON COUNTY MUSEUM OF ART & HISTORY,GASTON COUNTY MUSEUM OF ART & HISTORY,,ART MUSEUM,,PO BOX 429,DALLAS,NC,28034,,,,,7049227681,35.3187,-81.19616,2,71,37,3,561122208,201306,231453,192742
8409503303,GATEWAY GALLERY,GATEWAY GALLERY,,ART MUSEUM,UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,501 S MENDENHALL ST,GREENSBORA,NC,28403,,,,,3363797670,36.06776,-79.80231,1,81,37,3,566001468,,,
8409503330,GREEN HALL ART GALLERIES,CHOWAN UNIVERSITY,,ART MUSEUM,CHOWAN UNIVERSITY,ONE UNIVERSITY PLACE,MURFREESBORO,NC,27855,,,,,,36.43181,-77.10004,4,91,37,3,560554199,201405,58949226,40164507
8403700460,GREENVILLE MUSEUM OF ART,GREENVILLE MUSEUM OF ART INC,,ART MUSEUM,,802 EVANS ST,GREENVILLE,NC,27834,,,,,2527581946,35.60715,-77.37415,1,147,37,3,560754646,201406,316861,316861
8409503334,GREGG MUSEUM OF ART AND DESIGN,GREGG MUSEUM OF ART AND DESIGN,,ART MUSEUM,NORTH CAROLINA STATE UNIVERSITY AT RALEIGH,516 BRICKHAVEN DRIVE #200,RALEIGH,NC,27606,,,,,9195153503,35.79182,-78.69672,1,183,37,3,566000756,,,
8403700311,GUILD GIFT GALLERY,GUILD GIFT GALLERY INC,,ART MUSEUM,,566 RUIN CREEK RD,HENDERSON,NC,27536,,,,,,36.31589,-78.45648,4,181,37,3,263395503,201409,87192,18169
8409503342,GUILFORD COLLEGE ART GALLERY,GUILFORD COLLEGE,,ART MUSEUM,GUILFORD COLLEGE,5800 WEST FRIENDLY AVE,GREENSBORO,NC,27410,,,,,3363162000,36.08965,-79.88693,1,81,37,3,560529982,201406,54075464,52007721
8409503357,HAMILTON GALLERY,MONTREAT COLLEGE,,ART MUSEUM,MONTREAT COLLEGE,310 GAITHER CIRCLE,MONTREAT,NC,28757,,,,,,35.64601,-82.30078,2,,37,3,560543261,201306,19445960,18872597
8403700090,HARVEY B. GANTT CENTER FOR AFRICAN AMERICAN ARTS,AFRO-AMERICAN CULTURAL CENTER INC,,ART MUSEUM,,551 S TRYON ST,CHARLOTTE,NC,28202,,,,,7045473700,35.22372,-80.84796,1,119,37,3,561152286,201306,1815657,1815657
8403700491,HICKORY MUSEUM OF ART,HICKORY MUSEUM OF ART INC,,ART MUSEUM,,PO BOX 2572,HICKORY,NC,28601,243 THIRD AVENUE NE,HICKORY,NC,28601,8283278576,35.73561,-81.33452,1,35,37,3,561144769,201406,906474,687935
8409503443,INJA HONG GALLERY,JOHNSON C SMITH UNIVERSITY INCORPORATED,,ART MUSEUM,JOHNSON UNIVERSITY,100 BEATTIES FORD ROAD,CHARLOTTE,NC,28216,,,,,,35.24453,-80.85762,1,119,37,3,250983069,201306,49346558,47102879
8409503453,IRENE CULLIS GALLERY,GREENSBORO COLLEGE INC,,ART MUSEUM,GREENSBORO COLLEGE,815 WEST MARKET STREET,GREENSBORO,NC,27401,,,,,3362727102,36.07131,-79.80138,4,81,37,3,560532144,201406,26636890,26469232
8403700721,LIBERTY ARTS,LIBERTY ARTS INC,,ART MUSEUM,,923 FRANKLIN ST,DURHAM,NC,27701,,,,,9192602931,35.99029,-78.88896,1,63,37,3,562234909,201312,87118,86606
8409503601,LOOKING GLASS GALLERY,LOOKING GLASS GALLERY,,ART MUSEUM,APPALACHIAN STATE UNIVERSITY,287 RIVERS STREET,BOONE,NC,28608,,,,,8282622000,36.16908,-81.75815,4,189,37,3,561176030,,,
8409503609,LOUISBURG COLLEGE ART GALLERY,LOUISBURG COLLEGE,,ART MUSEUM,LOUISBURG COLLEGE,501 NORTH MAIN STREET,LOUISBERG,NC,27549,,,,,9194962521,36.10577,-78.29643,4,69,37,3,560547511,201405,23871439,20381469
8409503610,LOUISE GILBERT ART GALLERY,LOUISE GILBERT ART GALLERY,,ART MUSEUM,MITCHELL COMMUNITY COLLEGE,500 W BROAD STREET,STATESVILLE,NC,28677,,,,,,35.78311,-80.89403,1,97,37,3,561048429,,,
8403700464,LOUISE WELLS CAMERON ART MUSEUM,LOUISE WELLS CAMERON ART MUSEUM,LOUISE WELLS CAMERON ART MUSEUM,ART MUSEUM,,3201 S 17TH ST,WILMINGTON,NC,28412,,,,,9103955999,34.18336,-77.91644,1,129,37,3,560812213,201406,2935566,2881431
8409503624,LYNCH COLLECTION OF OUTSIDER ART,NORTH CAROLINA WESLEYAN COLLEGE,,ART MUSEUM,NORTH CAROLINA WESLEYAN COLLEGE,3400 N WESLEYAN BLVD,ROCKY MOUNT,NC,27804,,,,,2529855100,36.01354,-77.77201,1,127,37,3,560686603,201405,40210008,32890854
8409503722,MIMS GALLERY,NORTH CAROLINA WESLEYAN COLLEGE,,ART MUSEUM,NORTH CAROLINA WESLEYAN COLLEGE,3400 NORTH WESLEYAN BOULEVARD,ROCKY MOUNT,NC,27804,,,,,2529855100,36.01354,-77.77201,1,127,37,3,560686603,201405,40210008,32890854
8403700661,MINERAL & LAPIDARY MUSEUM,MINERAL AND LAPIDARY MUSEUM OF HENDERSON COUNTY INC,,ART MUSEUM,,400 N MAIN ST,HENDERSONVLLE,NC,28792,,,,,,35.31743,-82.45999,2,89,37,3,562026745,201312,73138,38897
8403700774,MINT MUSEUM AUXILIARY,MINT MUSEUM AUXILIARY,,ART MUSEUM,,500 S TRYON ST,CHARLOTTE,NC,28202,,,,,7043372000,35.22444,-80.84831,1,119,37,3,566076553,201406,547347,420018
8403700700,MONCURE MUSEUM OF ART,MONCURE MUSEUM OF ART,,ART MUSEUM,,631 OLD US 1,MONCURE,NC,27559,,,,,,35.62198,-79.08075,4,37,37,3,562176054,,,
8403700882,MUSEUM OF AMERICAN CUT AND ENGRAVED GLASS,MUSEUM OF AMERICAN CUT AND ENGRAVED GLASS INC,,ART MUSEUM,,218 WHITESIDE MOUNTAIN RD,HIGHLANDS,NC,28741,,,,,,35.09059,-83.14843,4,113,37,3,593397291,201405,80090,79734
8403700795,MUSEUM OF NORTH CAROLINA HANDICRAFTS,MUSEUM OF NORTH CAROLINA HANDICRAFTS INCORPORATED,,ART MUSEUM,,PO BOX 145,WAYNESVILLE,NC,28786,49 SHELTON STREET,WAYNESVILLE,NC,28786,8284521551,35.48387,-82.98682,2,87,37,3,581307931,201412,31724,30298
8409503766,NASHER MUSEUM OF ART,DUKE UNIVERSITY,,ART MUSEUM,DUKE UNIVERSITY,2001 CAMPUS DRIVE,DURHAM,NC,27705,,,,,9196845135,35.99398,-78.90355,1,63,37,3,560532129,201406,0,0
8409503770,NCCU ART MUSEUM,NCCU ART MUSEUM,,ART MUSEUM,NORTH CAROLINA CENTRAL UNIVERSITY,2101 HILLSBOROUGH STREET,RALEIGH,NC,27695,,,,,,35.80282,-78.69829,1,183,37,3,566000756,,,
8403700533,NCSG ART MUSEUM,NCSG ART MUSEUM,,ART MUSEUM,,2110 BLUE RIDGE RD,RALEIGH,NC,27607,,,,,9196646740,35.80993,-78.70551,1,183,37,3,561411432,,,
8403700728,NORFOLK & SOUTHERN HISTORICAL SOCIETY,NORFOLK & SOUTHERN HISTORICAL SOCIETY,,ART MUSEUM,,2222 W CLUB BLVD,DURHAM,NC,27705,,,,,9194160965,36.01763,-78.92862,1,63,37,3,562250708,201412,0,0
8403700459,NORTH CAROLINA ART SOCIETY,NORTH CAROLINA ART SOCIETY INCORPORATED,,ART MUSEUM,,4630 MAIL SERVICE CTR,RALEIGH,NC,27699,,,,,9196646760,35.67064,-78.66372,2,183,37,3,560748122,201212,177741,54688
8403700241,NORTH CAROLINA MUSEUM OF ART,NORTH CAROLINA MUSEUM OF ART FOUNDATION INC,NORTH CAROLINA MUSEUM OF ART FOUNDATION,ART MUSEUM,,4630 MAIL SERVICES CENTER,RALEIGH,NC,27699,,,,,9196646754,35.67064,-78.66372,2,183,37,3,237071511,201406,25400814,20642584
8403700601,NORTH CAROLINA POTTERY MUSEUM,NORTH CAROLINA POTTERY MUSEUM INC,,ART MUSEUM,,PO BOX 531,SEAGROVE,NC,27341,,,,,,35.53162,-79.70298,4,151,37,3,561765000,201406,295634,271635
8409503901,PROFESSIONAL ARTS GALLERY AND THE PROFESSIONAL CRAFTS,PROFESSIONAL ARTS GALLERY AND THE PROFESSIONAL CRAFTS,,ART MUSEUM,COLLEGE OF THE ALBEMARLE,205 HIGHWAY 64 SOUTH BUSINESS,MANTEO,NC,27906,,,,,,36.28661,-76.21687,4,,37,3,566024012,,,
8409503920,RAYMOND B. GOODFELLOW ART GALLERY,RAYMOND B. GOODFELLOW ART GALLERY,,ART MUSEUM,WESTERN PIEDMONT COMMUNITY COLLEGE,1001 BURKEMONT AVE,MORGANTON,NC,28655,,,,,,35.72033,-81.69366,1,23,37,3,560816544,,,
8409503935,REYNOLDA MUSEUM OF AMERICAN ART,WAKE FOREST UNIVERSITY,,ART MUSEUM,WAKE FOREST UNIVERSITY,2250 REYNOLDA ROAD,WINSTON-SALEM,NC,27106,,,,,3367585150,36.13612,-80.27798,1,67,37,3,560532138,201306,1186597126,496807541
8409503975,ROWE ARTS GALLERIES,ROWE ARTS GALLERIES,,ART MUSEUM,UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,9201 UNIVERSITY CITY BLVD,CHARLOTTE,NC,28223,,,,,7046878622,35.32741,-80.75995,1,119,37,3,560791228,,,
8409504057,SIMS ART CENTER,BREVARD COLLEGE CORPORATION,,ART MUSEUM,BREVARD COLLEGE,400 NORTH BROAD STREET,BREVARD,NC,28712,,,,,8288848188,35.23138,-82.73371,3,175,37,3,560532297,201405,33969138,26582289
8403700634,SMITH ISLAND ART LEAGUE,SMITH ISLAND ART LEAGUE INC,,ART MUSEUM,,5438 EASTWIND ROAD,WILMINGTON,NC,28461,,,,,6144034486,34.27491,-77.79262,2,129,37,3,561926207,201412,0,0
8403700292,TRIAD CULTURAL ARTS,TRIAD CULTURAL ARTS INC,,ART MUSEUM,,4524 PRINCESS DR,WINSTON SALEM,NC,27127,,,,,3367937462,36.0348,-80.25096,1,67,37,3,261170872,201406,0,0
8409504198,TURCHIN CENTER FOR THE VISUAL ARTS,TURCHIN CENTER FOR THE VISUAL ARTS,,ART MUSEUM,APPALACHIAN STATE UNIVERSITY,423 WEST KING STREET,BOONE,NC,28608,,,,,8282623017,36.21742,-81.68181,4,189,37,3,561176030,,,
8409504223,UNIVERSITY ART GALLERY,UNIVERSITY ART GALLERY,,ART MUSEUM,ELIZABETH CITY STATE UNIVERSITY,1704 WEEKSVILLE ROAD,ELIZABETH CITY,NC,27909,,,,,2523353317,36.27142,-76.20755,4,139,37,3,561047680,,,
8409504241,UNIVERSITY GALLERIES,UNIVERSITY GALLERIES,,ART MUSEUM,NORTH CAROLINA A&T STATE UNIVERSITY,202 UNIVERSITY CIRCLE,GREENSBORO,NC,27411,,,,,3363347108,36.07463,-79.77304,4,81,37,3,566000007,,,
8409504271,UPSTAIRS ART GALLERY,UPSTAIRS ART GALLERY,,ART MUSEUM,SOUTHEASTERN COMMUNITY COLLEGE,4564 CHADBOURN HWY,WHITEVILLE,NC,28472,,,,,,34.32927,-78.78185,4,47,37,3,560815200,,,
8409504277,VAN EVERY SMITH GALLERIES,DAVIDSON COLLEGE,,ART MUSEUM,DAVIDSON COLLEGE,315 NORTH MAIN STREET,DAVIDSON,NC,28036,,,,,7048942519,35.50542,-80.8414,2,119,37,3,560529961,201306,473284031,196885324
8409504293,VISUAL ARTS CENTER,VISUAL ARTS CENTER,NORTH CAROLINA STATE UNIVERSITY,ART MUSEUM,NORTH CAROLINA STATE UNIVERSITY,309 WEST MARTIN STREET,RALEIGH,NC,27601,,,,,9198287834,35.777,-78.64428,1,183,37,3,566000756,,,
8403700511,VISUAL ARTS EXCHANGE,VISUAL ARTS EXCHANGE,,ART MUSEUM,,309 W MARTIN ST,RALEIGH,NC,27601,,,,,9198287834,35.777,-78.64428,1,183,37,3,561287429,201406,395786,344075
8403700757,WATERWORKS VISUAL ART CENTER,WATERWORKS VISUAL ART CENTER INC,,ART MUSEUM,,123 E LIBERTY ST,SALISBURY,NC,28144,,,,,7046361882,35.66883,-80.46745,1,159,37,3,566056267,201406,298720,270735
8409504317,WEATHERSPOON ART MUSEUM,WEATHERSPOON ART MUSEUM,,ART MUSEUM,UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,500 TATE ST,GREENSBORA,NC,27412,,,,,3363345770,36.06442,-79.80517,1,81,37,3,566001468,,,
8409504324,WEIZENBLATT GALLERY,MARS HILL UNIVERSITY,,ART MUSEUM,MARS HILL COLLEGE,100 ATHLETIC STREET,MARS HILL,NC,28754,,,,,8666424968,35.85261,-82.5259,4,115,37,3,560554207,201405,58933285,57053931
8403700481,WILKES ART GALLERY,WILKES ART GALLERY INC,,ART MUSEUM,,913 C ST,N WILKESBORO,NC,28659,,,,,3366672841,36.15963,-81.14771,3,193,37,3,561019359,201406,135005,133538
8409504351,WILLIAM H. VAN EVERY JR. GALLERY,DAVIDSON COLLEGE,,ART MUSEUM,DAVIDSON COLLEGE,315 NORTH MAIN STREET,DAVIDSON,NC,28036,,,,,7048942519,35.50542,-80.8414,2,119,37,3,560529961,201306,473284031,196885324
8409504353,WILMA W. DANIELS GALLERY,WILMA W. DANIELS GALLERY,,ART MUSEUM,CAPE FEAR COMMUNITY COLLEGE,411 NORTH FRONT STREET,WILMINGTON,NC,28401,,,,,,34.24373,-77.94905,1,129,37,3,560792881,,,
8403800037,3D STREET GALLERY,3D STREET GALLERY,,ART MUSEUM,,310 KITTSON AVE,GRAND FORKS,ND,58201,45 NORTH 2ND STREET,PHILADELPHIA,PA,62918,2156250993,39.95112,-75.14338,1,101,42,2,204257020,201412,0,0
8409502986,COLONEL EUGENE E. MYERS ART GALLERY,COLONEL EUGENE E. MYERS ART GALLERY,,ART MUSEUM,UNIVERSITY OF NORTH DAKOTA,3350 CAMPUS ROAD,GRAND FORKS,ND,58502,,,,,7013282525,47.92258,-97.07413,4,35,38,5,456002491,,,
8409503065,DICKINSON STATE UNIVERSITY ART GALLERY,DICKINSON STATE UNIVERSITY ART GALLERY,,ART MUSEUM,DICKINSON STATE UNIVERSITY,291 CAMPUS DRIVE,DICKINSON,ND,58601,,,,,7014832507,46.88236,-102.7991,4,89,38,5,456002480,,,
8409503202,FORDE GALLERY,FORDE GALLERY,,ART MUSEUM,BISMARCK STATE COLLEGE,1500 EDWARDS AVENUE,BISMARCK,ND,58506,,,,,7012245400,46.8208,-100.81545,1,15,38,5,450343495,,,
8409503299,GANNON GALLERY,GANNON GALLERY,,ART MUSEUM,BISMARCK STATE COLLEGE,1500 EDWARDS AVENUE,BISMARCK,ND,58501,,,,,7012245601,46.8208,-100.81545,1,15,38,5,450343495,,,
8409503318,GORDON B. OLSON LIBRARY GALLERY,MINOT STATE UNIVERSITY,,ART MUSEUM,MINOT STATE UNIVERSITY,500 UNIVERSITY AVENUE WEST,MINOT,ND,58707,,,,,8007770750,48.24517,-101.30225,4,101,38,5,456002481,201406,,
8409503378,HARTNETT GALLERY,MINOT STATE UNIVERSITY,,ART MUSEUM,MINOT STATE UNIVERSITY,500 UNIVERSITY AVENUE WEST,MINOT,ND,58707,,,,,7018583264,48.24517,-101.30225,3,101,38,5,456002481,201406,,
8403800087,JAMESTOWN FINE ARTS ASSOCIATION,JAMESTOWN FINE ARTS ASSOCIATION INCORPORATED,,ART MUSEUM,,PO BOX 363,JAMESTOWN,ND,58402,115 2ND STREET SOUTHWEST,JAMESTOWN,ND,58402,7012512496,46.90753,-98.70925,3,93,38,5,450333458,201406,346401,346401
8403800233,LILLIAN AND COLEMAN TAUBE MUSEUM OF ART,LILLIAN AND COLEMAN TAUBE MUSEUM OF ART,,ART MUSEUM,,2 NORTH MAIN STREET,MINOT,ND,58703,,,,,7018384445,48.23733,-101.29293,3,101,38,5,,,,
8409503675,MCCARTHY GALLERY,VALLEY CITY STATE UNIVERSITY,,ART MUSEUM,VALLEY CITY STATE UNIVERSITY,101 COLLEGE ST SW,VALLEY CITY,ND,58072,,,,,,46.91913,-98.00447,3,3,38,5,456002482,201406,,
8409503696,MEMORIAL UNION ART GALLERY,MEMORIAL UNION ART GALLERY,,ART MUSEUM,NORTH DAKOTA STATE UNIVERSITY,1301 12TH AVENUE NORTH,FARGO,ND,58108,,,,,,46.87868,-96.79009,1,17,38,5,456002439,,,
8403800246,MOTT GALLERY OF HISTORY AND ART,MOTT GALLERY OF HISTORY AND ART,,ART MUSEUM,,310 DAKOTA AVENUE,MOTT,ND,58646,,,,,,46.37462,-102.3192,4,41,38,5,,,,
8403800090,NORTH DAKOTA ART GALLERY ASSOCIATION,NORTH DAKOTA ART GALLERY ASSOCIATION,,ART MUSEUM,,211THAVENW,MINOT,ND,58703,,,,,,48.24723,-101.29268,3,101,38,5,450341556,201406,40981,36046
8403800052,NORTH DAKOTA HEART GALLERY,NORTH DAKOTA HEART GALLERY,,ART MUSEUM,,5201 BISHOPS BLVD S STE B,FARGO,ND,58104,,,,,7013567980,46.80219,-96.81467,1,17,38,5,260173616,201406,0,0
8409503793,NORTH DAKOTA MUSEUM OF ART,NORTH DAKOTA MUSEUM OF ART,,ART MUSEUM,UNIVERSITY OF NORTH DAKOTA,261 CENTENNIAL DR,GRAND FORKS,ND,58202,,,,,7017774195,47.92176,-97.07101,4,35,38,5,456002491,,,
8409503800,NORTHERN LIGHTS ART GALLERY,NORTHERN LIGHTS ART GALLERY,,ART MUSEUM,MAYVILLE STATE UNIVERSITY,330 3RD ST NE MAYVILLE,MAYVILLE,ND,58257,,,,,8004374104,47.497,-97.32059,4,97,38,5,456002485,,,
8403800071,PLAINS ART MUSEUM,PLAINS ART MUSEUM,,ART MUSEUM,,PO BOX 2338,FARGO,ND,58108,PO BOX 2338,FARGO,ND,58108,7012323821,46.87868,-96.79009,1,17,38,5,411260780,201406,13575774,1670954
8403800262,RED DOOR ART GALLERY AND MUSEUM,RED DOOR ART GALLERY AND MUSEUM,,ART MUSEUM,,418 DAKOTA AVENUE,WAHPETON,ND,58075,,,,,7015911010,46.264,-96.60569,3,77,38,5,,,,
8409503931,RENAISSANCE GALLERY,RENAISSANCE GALLERY,,ART MUSEUM,NORTH DAKOTA STATE UNIVERSITY,650 NP AVENUE,FARGO,ND,58108,,,,,7012318818,46.87548,-96.79033,1,17,38,5,456002439,,,
8403800282,THIRD STREET GALLERY,THIRD STREET GALLERY,,ART MUSEUM,,310 KITTSON AVE,GRAND FORKS,ND,58201,,,,,,47.92411,-97.02986,1,35,38,5,,,,
8403100191,ARTIST COOP GALLERY,ARTISTS COOPERATIVE GALLERY LTD,,ART MUSEUM,,405 S 11TH ST,OMAHA,NE,68102,,,,,4023429617,41.25633,-95.93047,1,55,31,5,470572777,201309,0,0
8403100225,BEMIS CENTER FOR CONTEMPORARY ARTS,BEMIS CENTER FOR CONTEMPORARY ARTS,,ART MUSEUM,,724 S 12TH ST,OMAHA,NE,68102,,,,,4023417130,41.25263,-95.93236,1,55,31,5,470653927,201312,1633349,1558924
8403100111,BONE CREEK ART MUSEUM,BONE CREEK ART MUSEUM,,ART MUSEUM,,575 E ST,DAVID CITY,NE,68632,,,,,4023674488,41.25383,-97.12841,3,23,31,5,208479913,201312,110477,107533
8403100170,CLASSIC CAR COLLECTION,CLASSIC CAR COLLECTION,,ART MUSEUM,,PO BOX 607,KEARNEY,NE,68848,3600 US 30,KEARNEY,NE,68848,3082341964,40.69922,-99.07475,3,,31,5,452560489,201406,86369,86369
8409503008,CREATIVE CENTER STUDENT GALLERY,CREATIVE CENTER STUDENT GALLERY,,ART MUSEUM,THE CREATIVE CENTER,10850 EMMET ST,OMAHA,NE,68164,,,,,,41.28984,-96.08211,4,55,31,5,470765570,,,
8409503116,ELDER GALLERY,NEBRASKA WESLEYAN UNIVERSITY,,ART MUSEUM,NEBRASKA WESLEYAN UNIVERSITY,5000 SAINT PAUL AVENUE,LINCOLN,NE,68504,,,,,4024652273,40.83878,-96.64759,1,109,31,5,470376524,201405,46883917,0
8409503288,GALLERY OF ART AND DESIGN,GALLERY OF ART AND DESIGN,,ART MUSEUM,METROPOLITAN COMMUNITY COLLEGE AREA,30 & FORT STREET,OMAHA,NE,68103,,,,,4024572400,41.24993,-95.93196,4,,31,5,470557228,,,
8409503328,GREAT PLAINS ART MUSEUM,GREAT PLAINS ART MUSEUM,GREAT PLAINS ART MUSEUM,ART MUSEUM,UNIVERSITY OF NEBRASKA-LINCOLN,1155 Q STREET,LINCOLN,NE,68505,,,,,4024723082,40.81551,-96.70435,1,109,31,5,470491233,,,
8409503382,HASTINGS COLLEGE ART GALLERY,HASTINGS COLLEGE,,ART MUSEUM,HASTINGS COLLEGE,710 N TURNER AVE,HASTINGS,NE,68901,,,,,,40.59,-98.3749,4,1,31,5,470376525,201406,50264844,49242218
8409503410,HILLMER ART GALLERY,COLLEGE OF ST MARY,,ART MUSEUM,COLLEGE OF SAINT MARY,7000 MERCY RD,OMAHA,NE,68106,,,,,,41.24042,-96.02119,1,55,31,5,470424785,201406,19979739,19979739
8403100177,JOSLYN ART MUSEUM,JOSLYN ART MUSEUM,,ART MUSEUM,,2200 DODGE ST,OMAHA,NE,68102,,,,,4023423300,41.26074,-95.94557,1,55,31,5,470384577,201312,7485547,7117874
8403100166,KANEKO,KANEKO,,ART MUSEUM,,1111 JONES ST,OMAHA,NE,68102,,,,,4023413800,41.25328,-95.93073,1,55,31,5,364261067,201406,1303506,1303506
8403100299,KENFIELD GALLERY,FRIENDS OF THE KENFIELD GALLERY,,ART MUSEUM,,418 E 1ST ST,OGALLALA,NE,69153,,,,,3082849996,41.12976,-101.71668,3,,31,5,470835061,201312,134444,92455
8409503585,LIED ART GALLERY,CREIGHTON UNIVERSITY,,ART MUSEUM,CREIGHTON UNIVERSITY,2500 CALIFORNIA PLAZA,OMAHA,NE,68178,,,,,4022802509,41.26488,-95.9411,4,55,31,5,470376583,201306,761369379,587350893
8409503639,MANDEVILLE GALLERY,UNION COLLEGE,,ART MUSEUM,UNION COLLEGE,3800 SOUTH 48TH STREET,LINCOLN,NE,68506,,,,,4024862600,40.77648,-96.64966,1,109,31,5,470405319,201405,30138173,30135294
8409503660,MARXHAUSEN ART GALLERY,CONCORDIA UNIVERSITY,,ART MUSEUM,CONCORDIA UNIVERSITY,800 NORTH COLUMBIA AVENUE,SEWARD,NE,68434,,,,,4026433651,40.91327,-97.09192,4,159,31,5,470378777,201406,48514087,47951335
8409503764,MUSEUM OF NEBRASKA ART,MUSEUM OF NEBRASKA ART,,ART MUSEUM,UNIVERSITY OF NEBRASKA AT KEARNEY,2401 CENTRAL AVENUE,KEARNEY,NE,68847,,,,,3088658559,40.69932,-99.08159,3,19,31,5,470491233,,,
8403100315,NEBRASKA ART ASSOCIATION,NEBRASKA ART ASSOCIATION,,ART MUSEUM,,UNIVERSITY OF NEBRASKA-,LINCOLN,NE,68588,12TH AND R STREETS,LINCOLN,NE,68588,4024722461,40.81652,-96.71525,1,,31,5,476026671,201406,1271249,414228
